frame_ordinal,frame_slot,config_revision,display_width,display_height,render_width,render_height,dlss_quality,wait_gpu_ms,frame_setup_ms,scene_ms,post_scene_ms,build_ms,compile_ms,prepare_ms,execute_ms,present_ms,total_ms,cpu_work_ms,classified_ms,unclassified_ms,scene_begin_upload_ms,scene_raster_extract_ms,scene_tlas_extract_ms,scene_bridge_ms,tlas_texture_collection_ms,graph_prelude_ms,ui_collect_ms,node_loop_ms,skeleton_patch_ms,skeleton_rebuild_ms,skeleton_hit,skeleton_miss_reason,raster_packets,rt_packets,tlas_packets,submit_batches,record_tasks,execute_executor_setup_ms,execute_completed_gpu_timing_readback_ms,execute_timing_setup_ms,execute_per_frame_lookup_ms,execute_swapchain_acquire_ms,execute_deferred_prepare_ms,execute_task_plan_launch_ms,execute_primary_record_before_collect_ms,execute_record_completion_wait_ms,execute_primary_replay_barrier_timestamp_ms,execute_primary_end_and_submit_build_ms,execute_queue_submit_ms,execute_initial_release_record_submit_ms,execute_synthetic_present_record_submit_ms,execute_finalization_ms,execute_accounted_main_thread_ms,execute_unclassified_ms,execute_compiled_batches,execute_acquire_batches,execute_record_tasks,execute_replayed_secondary_command_buffers,execute_queue_submits,node_build_0_ms,node_build_1_ms,node_build_2_ms,node_build_3_ms,node_build_4_ms,node_build_5_ms,as_recorded,as_available,as_cache_scan_ms,as_metadata_plan_ms,as_cpu_writes_ms,as_tlas_sizing_ms,as_graph_declare_ms,as_packets,as_instances,as_dirty_blas
872,2,1,1920,1080,640,360,ultra-performance,0.739100000,0.037700000,0.397600000,0.005000000,0.465300000,0.021500000,0.115200000,0.492900000,0.159200000,2.434900000,1.695800000,2.433500000,0.001400000,0.006400000,0.037900000,0.021500000,0.330900000,0.004400000,0.115400000,0.004400000,0.000000000,0.132800000,0.000000000,true,none,84,0,103,3,7,0.007900000,0.002500000,0.001100000,0.006600000,0.003300000,0.000500000,0.310400000,0.014600000,0.037300000,0.009200000,0.005000000,0.074900000,0.000100000,0.000000000,0.010800000,0.484200000,0.008700000,3,1,7,7,3,0.036500000,0.004600000,0.045700000,0.009400000,0.007900000,0.005100000,true,true,0.025500000,0.045600000,0.003300000,0.007300000,0.000000000,0,103,0
873,0,1,1920,1080,640,360,ultra-performance,0.838000000,0.021300000,0.178000000,0.002200000,0.236700000,0.022000000,0.115200000,0.560400000,0.153500000,2.128500000,1.290500000,2.127300000,0.001200000,0.003400000,0.017600000,0.009800000,0.146700000,0.001900000,0.052100000,0.002300000,0.000000000,0.081400000,0.000000000,true,none,84,0,103,3,7,0.004900000,0.002700000,0.001300000,0.006100000,0.002400000,0.000300000,0.348100000,0.011600000,0.091300000,0.007300000,0.004600000,0.062300000,0.000100000,0.000000000,0.010000000,0.553000000,0.007400000,3,1,7,7,3,0.016500000,0.002100000,0.027300000,0.009700000,0.008100000,0.004900000,true,true,0.011600000,0.020400000,0.001300000,0.003600000,0.000000000,0,103,0
874,1,1,1920,1080,640,360,ultra-performance,1.286700000,0.023700000,0.179000000,0.002300000,0.233500000,0.022200000,0.120700000,0.522800000,0.155600000,2.547700000,1.261000000,2.546500000,0.001200000,0.003500000,0.018100000,0.009700000,0.147400000,0.002000000,0.052600000,0.002200000,0.000000000,0.079100000,0.000000000,true,none,84,0,103,3,7,0.004500000,0.002800000,0.001200000,0.006000000,0.002600000,0.000300000,0.312200000,0.015200000,0.069300000,0.010800000,0.005000000,0.073600000,0.000000000,0.000000000,0.009900000,0.513400000,0.009400000,3,1,7,7,3,0.016200000,0.002000000,0.025700000,0.009800000,0.007900000,0.004800000,true,true,0.011400000,0.020300000,0.001300000,0.003500000,0.000000000,0,103,0
875,2,1,1920,1080,640,360,ultra-performance,0.699200000,0.017300000,0.177900000,0.002200000,0.225300000,0.021000000,0.110800000,0.604100000,0.143100000,2.001900000,1.302700000,2.000900000,0.001000000,0.002800000,0.017700000,0.009600000,0.147400000,0.002000000,0.051300000,0.001900000,0.000000000,0.076200000,0.000000000,true,none,84,0,103,3,7,0.004400000,0.002500000,0.001100000,0.006400000,0.002300000,0.000600000,0.303100000,0.010600000,0.182600000,0.007400000,0.004300000,0.058400000,0.000100000,0.000000000,0.009200000,0.593000000,0.011100000,3,1,7,7,3,0.016200000,0.001900000,0.024700000,0.009100000,0.007600000,0.004700000,true,true,0.011700000,0.020700000,0.001500000,0.003400000,0.000000000,0,103,0
876,0,1,1920,1080,640,360,ultra-performance,0.965400000,0.021400000,0.187100000,0.002200000,0.233500000,0.022200000,0.114400000,0.529000000,0.157700000,2.234200000,1.268800000,2.232900000,0.001300000,0.003400000,0.018100000,0.009800000,0.155300000,0.001900000,0.052300000,0.002300000,0.000000000,0.077900000,0.000000000,true,none,84,0,103,3,7,0.007600000,0.002600000,0.001100000,0.006300000,0.002500000,0.000500000,0.293500000,0.013200000,0.108300000,0.008100000,0.003400000,0.063700000,0.000000000,0.000000000,0.010200000,0.521000000,0.008000000,3,1,7,7,3,0.015700000,0.002000000,0.025500000,0.010000000,0.007700000,0.004900000,true,true,0.011000000,0.021100000,0.002100000,0.003500000,0.000000000,0,103,0
877,1,1,1920,1080,640,360,ultra-performance,0.751300000,0.014100000,0.175100000,0.002200000,0.219500000,0.021500000,0.104900000,0.674700000,0.162300000,2.129900000,1.378600000,2.125600000,0.004300000,0.002400000,0.016200000,0.009300000,0.146800000,0.002000000,0.051400000,0.001800000,0.000000000,0.075600000,0.000000000,true,none,84,0,103,3,7,0.004300000,0.002300000,0.001100000,0.006300000,0.002800000,0.000600000,0.484100000,0.021300000,0.044800000,0.008000000,0.004500000,0.077700000,0.000000000,0.000000000,0.009000000,0.666800000,0.007900000,3,1,7,7,3,0.016400000,0.001700000,0.025000000,0.009000000,0.007600000,0.004400000,true,true,0.011600000,0.020700000,0.001200000,0.002600000,0.000000000,0,103,0
878,2,1,1920,1080,640,360,ultra-performance,0.898200000,0.022800000,0.179600000,0.003000000,0.238200000,0.022600000,0.124200000,0.580200000,0.149300000,2.219300000,1.321100000,2.218100000,0.001200000,0.003400000,0.018800000,0.010100000,0.146800000,0.002700000,0.052100000,0.002300000,0.000000000,0.080900000,0.000000000,true,none,84,0,103,3,7,0.004500000,0.002700000,0.001300000,0.006300000,0.002700000,0.000800000,0.361700000,0.012200000,0.062300000,0.011500000,0.006000000,0.087000000,0.000100000,0.000000000,0.010000000,0.569100000,0.011100000,3,1,7,7,3,0.016600000,0.002000000,0.026500000,0.009500000,0.008400000,0.005000000,true,true,0.012600000,0.020500000,0.001300000,0.003500000,0.000000000,0,103,0
879,0,1,1920,1080,640,360,ultra-performance,0.683400000,0.015300000,0.183300000,0.002800000,0.222900000,0.022000000,0.109900000,0.726500000,0.326900000,2.295300000,1.611900000,2.293000000,0.002300000,0.002600000,0.017100000,0.010500000,0.152700000,0.002500000,0.051100000,0.002200000,0.000000000,0.076600000,0.000000000,true,none,84,0,103,3,7,0.008000000,0.002400000,0.001000000,0.006400000,0.005000000,0.000600000,0.356400000,0.011000000,0.193100000,0.008900000,0.005600000,0.091200000,0.000000000,0.000000000,0.022100000,0.711700000,0.014800000,3,1,7,7,3,0.016200000,0.001600000,0.025100000,0.009200000,0.008400000,0.004800000,true,true,0.012200000,0.020600000,0.001200000,0.002700000,0.000000000,0,103,0
880,1,1,1920,1080,640,360,ultra-performance,0.842400000,0.022200000,0.181000000,0.002500000,0.244700000,0.022100000,0.114600000,0.479600000,0.182500000,2.092500000,1.250100000,2.091600000,0.000900000,0.003500000,0.018300000,0.010400000,0.148200000,0.002100000,0.052500000,0.002200000,0.000000000,0.080000000,0.000000000,true,none,84,0,103,3,7,0.005500000,0.003100000,0.001000000,0.006100000,0.002300000,0.000300000,0.288100000,0.011700000,0.069400000,0.008700000,0.004400000,0.061900000,0.000100000,0.000000000,0.009500000,0.472100000,0.007500000,3,1,7,7,3,0.016300000,0.002100000,0.026000000,0.009800000,0.008000000,0.005100000,true,true,0.011400000,0.029800000,0.001300000,0.003700000,0.000000000,0,103,0
881,2,1,1920,1080,640,360,ultra-performance,0.753200000,0.019600000,0.177800000,0.002100000,0.225800000,0.020800000,0.111100000,0.529000000,0.150500000,1.990700000,1.237500000,1.989900000,0.000800000,0.002800000,0.016800000,0.009400000,0.148100000,0.001900000,0.052000000,0.002100000,0.000000000,0.076900000,0.000000000,true,none,84,0,103,3,7,0.004500000,0.002700000,0.001100000,0.006100000,0.002400000,0.000400000,0.369900000,0.012400000,0.031700000,0.007800000,0.004400000,0.066100000,0.000000000,0.000000000,0.009500000,0.519000000,0.010000000,3,1,7,7,3,0.016900000,0.002000000,0.024900000,0.009200000,0.007600000,0.004800000,true,true,0.011000000,0.020300000,0.001500000,0.003400000,0.000000000,0,103,0
882,0,1,1920,1080,640,360,ultra-performance,1.076600000,0.023400000,0.181500000,0.002800000,0.251900000,0.027600000,0.141400000,0.609900000,0.160300000,2.476300000,1.399700000,2.475400000,0.000900000,0.003400000,0.020300000,0.009700000,0.147600000,0.002400000,0.053000000,0.002600000,0.000000000,0.093800000,0.000000000,true,none,84,0,103,3,7,0.005900000,0.003600000,0.001200000,0.006800000,0.002400000,0.000300000,0.320800000,0.017600000,0.130700000,0.012000000,0.005900000,0.081000000,0.000100000,0.000000000,0.009700000,0.598000000,0.011900000,3,1,7,7,3,0.016700000,0.002400000,0.028100000,0.010100000,0.007800000,0.004700000,true,true,0.011400000,0.021600000,0.001600000,0.003800000,0.000000000,0,103,0
883,1,1,1920,1080,640,360,ultra-performance,0.668600000,0.018300000,0.173100000,0.002200000,0.223600000,0.021900000,0.112900000,0.608500000,0.142400000,1.972400000,1.303800000,1.971500000,0.000900000,0.002800000,0.016600000,0.009400000,0.143900000,0.002000000,0.051100000,0.002100000,0.000000000,0.077000000,0.000000000,true,none,84,0,103,3,7,0.006700000,0.002400000,0.001200000,0.006200000,0.002400000,0.000300000,0.373400000,0.011800000,0.099200000,0.007800000,0.004100000,0.075800000,0.000100000,0.000000000,0.009500000,0.600900000,0.007600000,3,1,7,7,3,0.015800000,0.002100000,0.024700000,0.009400000,0.007600000,0.004500000,true,true,0.010700000,0.020400000,0.001400000,0.003300000,0.000000000,0,103,0
884,2,1,1920,1080,640,360,ultra-performance,1.156000000,0.017800000,0.184100000,0.002100000,0.227600000,0.021200000,0.111900000,0.654600000,0.145400000,2.521600000,1.365600000,2.520700000,0.000900000,0.002800000,0.016900000,0.009300000,0.154700000,0.001900000,0.053300000,0.001900000,0.000000000,0.076900000,0.000000000,true,none,84,0,103,3,7,0.004500000,0.002400000,0.001100000,0.006300000,0.002300000,0.000300000,0.316600000,0.011600000,0.223100000,0.007500000,0.004200000,0.056600000,0.000000000,0.000000000,0.009400000,0.645900000,0.008700000,3,1,7,7,3,0.016400000,0.002000000,0.024800000,0.009000000,0.007700000,0.004800000,true,true,0.011600000,0.021600000,0.001400000,0.003200000,0.000000000,0,103,0
885,0,1,1920,1080,640,360,ultra-performance,0.821300000,0.021000000,0.179400000,0.003200000,0.247800000,0.025000000,0.120000000,0.509300000,0.159100000,2.087300000,1.266000000,2.086100000,0.001200000,0.002900000,0.017900000,0.010100000,0.147900000,0.002900000,0.052900000,0.002400000,0.000000000,0.086100000,0.000000000,true,none,84,0,103,3,7,0.004800000,0.002900000,0.001400000,0.007000000,0.002800000,0.000700000,0.319400000,0.013800000,0.041300000,0.008600000,0.004900000,0.081400000,0.000100000,0.000000000,0.009700000,0.498800000,0.010500000,3,1,7,7,3,0.017200000,0.002100000,0.028200000,0.010000000,0.009300000,0.005600000,true,true,0.013200000,0.020900000,0.001400000,0.003800000,0.000000000,0,103,0
886,1,1,1920,1080,640,360,ultra-performance,1.095500000,0.019300000,0.177700000,0.003100000,0.233200000,0.022600000,0.123600000,0.731600000,0.150400000,2.561500000,1.466000000,2.557000000,0.004500000,0.003100000,0.016700000,0.009500000,0.147900000,0.002700000,0.052300000,0.002100000,0.000000000,0.079300000,0.000000000,true,none,84,0,103,3,7,0.006300000,0.002600000,0.001300000,0.006300000,0.002700000,0.000400000,0.363100000,0.014400000,0.177200000,0.014800000,0.006000000,0.115700000,0.000100000,0.000000000,0.009200000,0.720100000,0.011500000,3,1,7,7,3,0.016700000,0.002100000,0.025600000,0.009700000,0.008100000,0.004600000,true,true,0.011800000,0.020900000,0.001300000,0.003800000,0.000000000,0,103,0
887,2,1,1920,1080,640,360,ultra-performance,0.858600000,0.017300000,0.221900000,0.002500000,0.227400000,0.022100000,0.111900000,0.490300000,0.169600000,2.122700000,1.264100000,2.121600000,0.001100000,0.003000000,0.016900000,0.009200000,0.192500000,0.002300000,0.051400000,0.002300000,0.000000000,0.077500000,0.000000000,true,none,84,0,103,3,7,0.005600000,0.002500000,0.001000000,0.006800000,0.002900000,0.000600000,0.332300000,0.014300000,0.021000000,0.008400000,0.004500000,0.071000000,0.000000000,0.000000000,0.010300000,0.481200000,0.009100000,3,1,7,7,3,0.016300000,0.002000000,0.025200000,0.008900000,0.008000000,0.004700000,true,true,0.011800000,0.020400000,0.001300000,0.003400000,0.000000000,0,103,0
888,0,1,1920,1080,640,360,ultra-performance,0.746400000,0.020600000,0.177700000,0.002200000,0.221500000,0.020800000,0.107800000,0.565300000,0.122800000,1.986200000,1.239800000,1.985100000,0.001100000,0.002600000,0.016500000,0.009600000,0.148400000,0.002100000,0.051600000,0.002100000,0.000000000,0.075800000,0.000000000,true,none,84,0,103,3,7,0.004500000,0.002200000,0.001100000,0.006300000,0.002400000,0.000500000,0.306100000,0.011200000,0.138900000,0.006900000,0.004000000,0.064000000,0.000000000,0.000000000,0.009300000,0.557400000,0.007900000,3,1,7,7,3,0.016200000,0.001600000,0.025400000,0.009000000,0.007400000,0.004300000,true,true,0.011100000,0.020500000,0.001400000,0.003200000,0.000000000,0,103,0
889,1,1,1920,1080,640,360,ultra-performance,1.038400000,0.022700000,0.227000000,0.005800000,0.513200000,0.046600000,0.254000000,0.683000000,0.154700000,2.946800000,1.908400000,2.945400000,0.001400000,0.003400000,0.017700000,0.009700000,0.195700000,0.005100000,0.116200000,0.004900000,0.000000000,0.172900000,0.000000000,true,none,84,0,103,3,7,0.009600000,0.005700000,0.002700000,0.013700000,0.002500000,0.000500000,0.353900000,0.014700000,0.172900000,0.009200000,0.004600000,0.074300000,0.000100000,0.000000000,0.009700000,0.674100000,0.008900000,3,1,7,7,3,0.036200000,0.004500000,0.056400000,0.021600000,0.017500000,0.010400000,true,true,0.024600000,0.045700000,0.002200000,0.007600000,0.000000000,0,103,0
890,2,1,1920,1080,640,360,ultra-performance,0.001800000,0.017500000,0.178300000,0.003000000,0.241200000,0.022500000,0.115100000,0.417100000,0.157200000,1.154600000,1.152800000,1.153700000,0.000900000,0.003000000,0.017800000,0.009700000,0.147300000,0.002700000,0.052400000,0.002100000,0.000000000,0.087500000,0.000000000,true,none,84,0,103,3,7,0.004600000,0.002600000,0.001300000,0.006900000,0.002700000,0.000300000,0.272400000,0.011300000,0.025800000,0.007000000,0.004100000,0.059600000,0.000100000,0.000000000,0.010500000,0.409200000,0.007900000,3,1,7,7,3,0.016200000,0.002100000,0.025900000,0.009500000,0.016400000,0.005000000,true,true,0.012400000,0.020500000,0.001400000,0.003500000,0.000000000,0,103,0
891,0,1,1920,1080,640,360,ultra-performance,1.441300000,0.021700000,0.187300000,0.002900000,0.236500000,0.022600000,0.115300000,0.685700000,0.169200000,2.883600000,1.442300000,2.882500000,0.001100000,0.003400000,0.018400000,0.010100000,0.155000000,0.002500000,0.051700000,0.002300000,0.000000000,0.080600000,0.000000000,true,none,84,0,103,3,7,0.004600000,0.002600000,0.001100000,0.006600000,0.003000000,0.001000000,0.338700000,0.013100000,0.213300000,0.009900000,0.004100000,0.062300000,0.000100000,0.000000000,0.009500000,0.669900000,0.015800000,3,1,7,7,3,0.016400000,0.002000000,0.026700000,0.009700000,0.008300000,0.005200000,true,true,0.012200000,0.020500000,0.001300000,0.003500000,0.000000000,0,103,0
892,1,1,1920,1080,640,360,ultra-performance,0.579400000,0.019500000,0.179700000,0.002600000,0.232000000,0.021200000,0.112000000,0.617200000,0.147000000,1.911500000,1.332100000,1.910600000,0.000900000,0.003100000,0.017800000,0.010100000,0.148100000,0.002300000,0.051800000,0.002300000,0.000000000,0.079200000,0.000000000,true,none,84,0,103,3,7,0.007500000,0.002600000,0.001100000,0.006500000,0.002500000,0.000400000,0.352000000,0.010700000,0.139000000,0.008400000,0.004300000,0.059600000,0.000000000,0.000000000,0.010200000,0.604800000,0.012400000,3,1,7,7,3,0.016300000,0.002100000,0.025700000,0.009600000,0.008300000,0.005300000,true,true,0.011900000,0.020300000,0.001300000,0.003700000,0.000000000,0,103,0
893,2,1,1920,1080,640,360,ultra-performance,1.061400000,0.060400000,0.204000000,0.002700000,0.232500000,0.021900000,0.115400000,0.611400000,0.158300000,2.468900000,1.407500000,2.468000000,0.000900000,0.007200000,0.038300000,0.009800000,0.148200000,0.002400000,0.052100000,0.002300000,0.000000000,0.078400000,0.000000000,true,none,84,0,103,3,7,0.006100000,0.002600000,0.001200000,0.006700000,0.002400000,0.000400000,0.338200000,0.011200000,0.141500000,0.008200000,0.004500000,0.068600000,0.000100000,0.000000000,0.009900000,0.601600000,0.009800000,3,1,7,7,3,0.016400000,0.002100000,0.025700000,0.009400000,0.007900000,0.004800000,true,true,0.011400000,0.020200000,0.001500000,0.003800000,0.000000000,0,103,0
894,0,1,1920,1080,640,360,ultra-performance,0.579100000,0.021500000,0.180400000,0.002600000,0.237900000,0.021600000,0.118900000,0.604700000,0.178100000,1.945800000,1.366700000,1.944800000,0.001000000,0.003500000,0.020000000,0.009900000,0.146600000,0.002300000,0.052100000,0.002200000,0.000000000,0.085500000,0.000000000,true,none,84,0,103,3,7,0.005300000,0.002700000,0.001200000,0.006000000,0.002400000,0.000500000,0.305000000,0.011300000,0.082700000,0.008700000,0.004200000,0.155600000,0.000000000,0.000000000,0.009500000,0.595100000,0.009600000,3,1,7,7,3,0.016200000,0.002100000,0.025800000,0.009800000,0.007800000,0.011900000,true,true,0.011600000,0.020600000,0.001400000,0.004000000,0.000000000,0,103,0
895,1,1,1920,1080,640,360,ultra-performance,1.290600000,0.023300000,0.175100000,0.002500000,0.231800000,0.021200000,0.113300000,0.740600000,0.245800000,2.852100000,1.561500000,2.844200000,0.007900000,0.003400000,0.017800000,0.009300000,0.144000000,0.002300000,0.051400000,0.002300000,0.000000000,0.078700000,0.000000000,true,none,84,0,103,3,7,0.006900000,0.002800000,0.001100000,0.006000000,0.005000000,0.001100000,0.373700000,0.027100000,0.111200000,0.014500000,0.007300000,0.134700000,0.000100000,0.000000000,0.033500000,0.725000000,0.015600000,3,1,7,7,3,0.016100000,0.002000000,0.025300000,0.009800000,0.007800000,0.004900000,true,true,0.011300000,0.020100000,0.001300000,0.003700000,0.000000000,0,103,0
896,2,1,1920,1080,640,360,ultra-performance,0.463300000,0.021600000,0.177900000,0.002500000,0.229800000,0.021300000,0.113200000,0.475100000,0.182700000,1.688400000,1.225100000,1.687400000,0.001000000,0.003400000,0.017900000,0.009400000,0.146700000,0.002300000,0.051500000,0.002200000,0.000000000,0.077400000,0.000000000,true,none,84,0,103,3,7,0.004600000,0.002700000,0.001000000,0.006000000,0.002300000,0.000300000,0.302400000,0.011600000,0.043200000,0.007400000,0.004300000,0.071400000,0.000000000,0.000000000,0.010000000,0.467200000,0.007900000,3,1,7,7,3,0.015900000,0.002000000,0.025400000,0.009400000,0.007800000,0.004600000,true,true,0.011400000,0.020700000,0.001200000,0.003500000,0.000000000,0,103,0
897,0,1,1920,1080,640,360,ultra-performance,1.084400000,0.017700000,0.176000000,0.002300000,0.229000000,0.021300000,0.109900000,0.553800000,0.148600000,2.344000000,1.259600000,2.343000000,0.001000000,0.002700000,0.016900000,0.009500000,0.146500000,0.002000000,0.050700000,0.002100000,0.000000000,0.075500000,0.000000000,true,none,84,0,103,3,7,0.004500000,0.002500000,0.001200000,0.006200000,0.002500000,0.000500000,0.343100000,0.011000000,0.091700000,0.007200000,0.004100000,0.057900000,0.000000000,0.000000000,0.010000000,0.542400000,0.011400000,3,1,7,7,3,0.015600000,0.001900000,0.024500000,0.009400000,0.007600000,0.004600000,true,true,0.011300000,0.020500000,0.001400000,0.003100000,0.000000000,0,103,0
898,1,1,1920,1080,640,360,ultra-performance,0.732800000,0.021100000,0.185300000,0.002900000,0.241000000,0.023400000,0.116700000,0.634000000,0.156100000,2.114700000,1.381900000,2.113300000,0.001400000,0.002900000,0.018400000,0.010000000,0.153500000,0.002700000,0.052600000,0.002700000,0.000000000,0.082300000,0.000000000,true,none,84,0,103,3,7,0.007000000,0.002800000,0.001200000,0.007000000,0.003000000,0.000500000,0.351100000,0.013300000,0.137100000,0.008000000,0.004200000,0.078200000,0.000000000,0.000000000,0.009600000,0.623000000,0.011000000,3,1,7,7,3,0.016400000,0.002100000,0.026700000,0.010000000,0.008600000,0.004900000,true,true,0.012400000,0.020400000,0.001400000,0.003700000,0.000000000,0,103,0
899,2,1,1920,1080,640,360,ultra-performance,0.953000000,0.023600000,0.179900000,0.002400000,0.244500000,0.027800000,0.117400000,0.644600000,0.153900000,2.348500000,1.395500000,2.347100000,0.001400000,0.003500000,0.018100000,0.009800000,0.148000000,0.002100000,0.051700000,0.002500000,0.000000000,0.088500000,0.000000000,true,none,84,0,103,3,7,0.006700000,0.002700000,0.001100000,0.006000000,0.002800000,0.000400000,0.291800000,0.016500000,0.201600000,0.011900000,0.005300000,0.077000000,0.000000000,0.000000000,0.009400000,0.633200000,0.011400000,3,1,7,7,3,0.016100000,0.002000000,0.034400000,0.009700000,0.008200000,0.005000000,true,true,0.011600000,0.020300000,0.002300000,0.003500000,0.000000000,0,103,0
900,0,1,1920,1080,640,360,ultra-performance,0.932600000,0.023400000,0.180300000,0.002900000,0.239300000,0.024100000,0.116700000,0.497500000,0.178500000,2.196400000,1.263800000,2.195300000,0.001100000,0.003400000,0.018600000,0.010000000,0.147800000,0.002500000,0.052700000,0.002500000,0.000000000,0.081500000,0.000000000,true,none,84,0,103,3,7,0.006100000,0.002600000,0.001100000,0.006200000,0.003600000,0.000600000,0.314500000,0.016100000,0.034800000,0.009600000,0.005500000,0.077200000,0.000100000,0.000000000,0.009000000,0.487000000,0.010500000,3,1,7,7,3,0.016700000,0.002000000,0.026500000,0.010000000,0.008100000,0.005100000,true,true,0.012400000,0.021100000,0.001300000,0.003700000,0.000000000,0,103,0
901,1,1,1920,1080,640,360,ultra-performance,0.766800000,0.016600000,0.183600000,0.002200000,0.223800000,0.022400000,0.109400000,0.415900000,0.130900000,1.872800000,1.106000000,1.871600000,0.001200000,0.002500000,0.016400000,0.009700000,0.154600000,0.002000000,0.051000000,0.001800000,0.000000000,0.077800000,0.000000000,true,none,84,0,103,3,7,0.006400000,0.002400000,0.001200000,0.006400000,0.002300000,0.000400000,0.217300000,0.012300000,0.081400000,0.007500000,0.004000000,0.058100000,0.000000000,0.000000000,0.008400000,0.408100000,0.007800000,3,1,7,7,3,0.016000000,0.001700000,0.026000000,0.009200000,0.007700000,0.004800000,true,true,0.012200000,0.020300000,0.001300000,0.002800000,0.000000000,0,103,0
902,2,1,1920,1080,640,360,ultra-performance,1.241500000,0.023900000,0.192700000,0.002600000,0.232400000,0.022500000,0.113000000,0.509800000,0.154400000,2.494000000,1.252500000,2.492800000,0.001200000,0.003400000,0.018000000,0.009900000,0.161000000,0.002400000,0.052300000,0.002100000,0.000000000,0.077500000,0.000000000,true,none,84,0,103,3,7,0.004700000,0.002700000,0.001200000,0.006200000,0.002400000,0.000300000,0.347100000,0.011500000,0.041200000,0.007500000,0.004200000,0.064300000,0.000000000,0.000000000,0.008600000,0.501900000,0.007900000,3,1,7,7,3,0.015700000,0.002000000,0.025000000,0.009600000,0.008000000,0.004700000,true,true,0.011800000,0.020600000,0.001500000,0.003500000,0.000000000,0,103,0
903,0,1,1920,1080,640,360,ultra-performance,0.792700000,0.017800000,0.175000000,0.002700000,0.224600000,0.021200000,0.112600000,0.890400000,0.334100000,2.573300000,1.780600000,2.571100000,0.002200000,0.002700000,0.016900000,0.009400000,0.145500000,0.002400000,0.050900000,0.001900000,0.000000000,0.077000000,0.000000000,true,none,84,0,103,3,7,0.004500000,0.002600000,0.001100000,0.006600000,0.005200000,0.001200000,0.431100000,0.020000000,0.221800000,0.012900000,0.006700000,0.137300000,0.000000000,0.000000000,0.023900000,0.874900000,0.015500000,3,1,7,7,3,0.016200000,0.002000000,0.024500000,0.009300000,0.007800000,0.004700000,true,true,0.011800000,0.020400000,0.001300000,0.003200000,0.000000000,0,103,0
904,1,1,1920,1080,640,360,ultra-performance,0.733700000,0.022200000,0.189000000,0.002700000,0.236700000,0.022100000,0.125700000,0.653400000,0.139900000,2.131900000,1.398200000,2.125400000,0.006500000,0.003400000,0.018200000,0.009900000,0.157000000,0.002400000,0.053400000,0.002200000,0.000000000,0.080200000,0.000000000,true,none,84,0,103,3,7,0.004700000,0.002800000,0.001100000,0.006000000,0.007000000,0.001200000,0.368200000,0.023900000,0.079900000,0.014100000,0.010100000,0.094400000,0.000000000,0.000000000,0.023800000,0.637200000,0.016200000,3,1,7,7,3,0.016300000,0.002000000,0.026400000,0.009700000,0.008000000,0.004800000,true,true,0.011800000,0.020800000,0.001300000,0.003800000,0.000000000,0,103,0
905,2,1,1920,1080,640,360,ultra-performance,0.562600000,0.029500000,0.261700000,0.002500000,0.213900000,0.021700000,0.106600000,0.606400000,0.232100000,2.038100000,1.475500000,2.037000000,0.001100000,0.004900000,0.034900000,0.020600000,0.200800000,0.002200000,0.050600000,0.002000000,0.000000000,0.071600000,0.000000000,true,none,84,0,103,3,7,0.004500000,0.002200000,0.001100000,0.006300000,0.002500000,0.000400000,0.338300000,0.009800000,0.144600000,0.007400000,0.003800000,0.065500000,0.000000000,0.000000000,0.010100000,0.596500000,0.009900000,3,1,7,7,3,0.015300000,0.001500000,0.023200000,0.008800000,0.007100000,0.004300000,true,true,0.011300000,0.020200000,0.001500000,0.002600000,0.000000000,0,103,0
906,0,1,1920,1080,640,360,ultra-performance,0.795600000,0.016400000,0.177100000,0.002300000,0.224200000,0.021900000,0.111600000,0.546200000,0.143600000,2.039800000,1.244200000,2.038900000,0.000900000,0.002600000,0.017000000,0.009600000,0.147400000,0.002100000,0.052000000,0.002000000,0.000000000,0.075400000,0.000000000,true,none,84,0,103,3,7,0.006100000,0.002700000,0.001100000,0.006400000,0.002200000,0.000300000,0.197100000,0.010900000,0.226300000,0.007700000,0.004200000,0.059900000,0.000100000,0.000000000,0.010100000,0.535100000,0.011100000,3,1,7,7,3,0.015600000,0.001900000,0.024800000,0.009300000,0.007600000,0.004300000,true,true,0.011600000,0.020600000,0.001500000,0.003300000,0.000000000,0,103,0
907,1,1,1920,1080,640,360,ultra-performance,0.913500000,0.036300000,0.395000000,0.005200000,0.505800000,0.022400000,0.112500000,0.569000000,0.143300000,2.704100000,1.790600000,2.703000000,0.001100000,0.006200000,0.038000000,0.021200000,0.328500000,0.004700000,0.114100000,0.004400000,0.000000000,0.172800000,0.000000000,true,none,84,0,103,3,7,0.007100000,0.002500000,0.001100000,0.006500000,0.002500000,0.000500000,0.343600000,0.017200000,0.072100000,0.011700000,0.005900000,0.078500000,0.000000000,0.000000000,0.010200000,0.559400000,0.009600000,3,1,7,7,3,0.035800000,0.004300000,0.055300000,0.021600000,0.012900000,0.004900000,true,true,0.025100000,0.045700000,0.002100000,0.006900000,0.000000000,0,103,0
