frame_ordinal,frame_slot,config_revision,display_width,display_height,render_width,render_height,dlss_quality,wait_gpu_ms,frame_setup_ms,scene_ms,build_ms,compile_ms,prepare_ms,execute_ms,present_ms,total_ms,cpu_work_ms,classified_ms,unclassified_ms,scene_begin_upload_ms,scene_raster_extract_ms,scene_tlas_extract_ms,scene_bridge_ms,tlas_texture_collection_ms,post_scene_ms,graph_prelude_ms,ui_collect_ms,node_loop_ms,raster_packets,rt_packets,tlas_packets,submit_batches,record_tasks,execute_executor_setup_ms,execute_completed_gpu_timing_readback_ms,execute_timing_setup_ms,execute_per_frame_lookup_ms,execute_swapchain_acquire_ms,execute_deferred_prepare_ms,execute_task_plan_launch_ms,execute_primary_record_before_collect_ms,execute_record_completion_wait_ms,execute_primary_replay_barrier_timestamp_ms,execute_primary_end_and_submit_build_ms,execute_queue_submit_ms,execute_initial_release_record_submit_ms,execute_synthetic_present_record_submit_ms,execute_finalization_ms,execute_accounted_main_thread_ms,execute_unclassified_ms,execute_compiled_batches,execute_acquire_batches,execute_record_tasks,execute_replayed_secondary_command_buffers,execute_queue_submits,node_build_0_ms,node_build_1_ms,node_build_2_ms,node_build_3_ms,node_build_4_ms,node_build_5_ms,as_recorded,as_available,as_cache_scan_ms,as_metadata_plan_ms,as_cpu_writes_ms,as_tlas_sizing_ms,as_graph_declare_ms,as_packets,as_instances,as_dirty_blas
785,2,1,1920,1080,640,360,ultra-performance,0.003100000,0.035700000,0.435600000,0.732800000,0.015100000,0.142200000,0.798500000,0.192500000,2.668600000,2.665500000,2.355500000,0.313100000,0.006600000,0.046700000,0.028700000,0.352900000,0.307300000,0.307500000,0.093100000,0.002500000,0.634300000,84,0,103,3,7,0.001700000,0.003200000,0.001600000,0.004400000,0.003500000,0.000600000,0.498700000,0.018800000,0.120300000,0.009000000,0.004300000,0.121900000,0.000100000,0.000000000,0.004900000,0.793000000,0.005500000,3,1,7,7,3,,0.211600000,0.004200000,0.299400000,0.049900000,0.015200000,0.053300000,true,true,0.023800000,0.162600000,0.008000000,0.003500000,0.009200000,103,103,0
786,0,1,1920,1080,640,360,ultra-performance,0.002000000,0.022800000,0.296100000,0.743800000,0.016500000,0.147700000,0.802900000,0.184400000,2.534100000,2.532100000,2.216200000,0.317900000,0.003700000,0.025400000,0.015100000,0.251300000,0.316400000,0.316500000,0.094300000,0.003100000,0.643500000,84,0,103,3,7,0.002000000,0.003600000,0.001700000,0.004200000,0.003300000,0.000600000,0.523100000,0.014100000,0.129700000,0.009100000,0.004800000,0.097500000,0.000100000,0.000000000,0.004300000,0.798100000,0.004800000,3,1,7,7,3,,0.213500000,0.004600000,0.302500000,0.052800000,0.015900000,0.053500000,true,true,0.024300000,0.163900000,0.007500000,0.003700000,0.009400000,103,103,0
787,1,1,1920,1080,640,360,ultra-performance,0.001900000,0.019600000,0.287800000,0.734100000,0.016100000,0.141700000,0.727200000,0.180400000,2.411200000,2.409300000,2.108800000,0.302400000,0.003600000,0.024800000,0.015100000,0.243800000,0.301100000,0.301300000,0.091400000,0.002600000,0.637400000,84,0,103,3,7,0.001700000,0.003100000,0.001500000,0.004200000,0.002700000,0.000500000,0.471800000,0.012900000,0.111900000,0.008200000,0.004800000,0.093400000,0.000000000,0.000000000,0.004500000,0.721200000,0.006000000,3,1,7,7,3,,0.208700000,0.004200000,0.305400000,0.050300000,0.015200000,0.052800000,true,true,0.023500000,0.160400000,0.007700000,0.003500000,0.009100000,103,103,0
788,2,1,1920,1080,640,360,ultra-performance,0.001800000,0.021900000,0.288300000,0.727800000,0.015600000,0.143000000,0.872200000,0.196900000,2.578200000,2.576400000,2.267500000,0.310700000,0.003600000,0.024500000,0.015000000,0.244800000,0.309300000,0.309400000,0.090800000,0.002700000,0.631600000,84,0,103,3,7,0.001800000,0.003100000,0.001500000,0.004100000,0.002700000,0.000400000,0.564400000,0.014800000,0.094400000,0.010600000,0.005000000,0.159600000,0.000000000,0.000000000,0.004600000,0.867000000,0.005200000,3,1,7,7,3,,0.209800000,0.004300000,0.298500000,0.049500000,0.015700000,0.053400000,true,true,0.023700000,0.161500000,0.007700000,0.003500000,0.008900000,103,103,0
789,0,1,1920,1080,640,360,ultra-performance,0.002600000,0.028500000,0.295200000,0.770800000,0.024400000,0.151300000,0.756200000,0.210100000,2.543700000,2.541100000,2.239100000,0.304600000,0.004800000,0.027200000,0.016000000,0.246700000,0.302900000,0.303000000,0.092900000,0.002700000,0.672300000,84,0,103,3,7,0.001700000,0.003600000,0.001500000,0.004100000,0.003400000,0.000600000,0.541400000,0.020500000,0.059800000,0.009800000,0.004700000,0.093400000,0.000100000,0.000000000,0.004700000,0.749300000,0.006900000,3,1,7,7,3,,0.221500000,0.004300000,0.320000000,0.055500000,0.015600000,0.054800000,true,true,0.026300000,0.167000000,0.009000000,0.004700000,0.009900000,103,103,0
790,1,1,1920,1080,640,360,ultra-performance,0.002000000,0.037800000,0.365400000,0.776000000,0.022300000,0.156300000,0.783000000,0.214500000,2.662000000,2.660000000,2.357300000,0.304700000,0.003800000,0.025900000,0.016300000,0.319200000,0.303300000,0.303400000,0.093500000,0.003700000,0.675900000,84,0,103,3,7,0.001700000,0.004600000,0.001500000,0.004400000,0.002800000,0.000500000,0.595100000,0.025800000,0.008600000,0.007800000,0.004900000,0.115400000,0.000100000,0.000000000,0.004300000,0.777500000,0.005500000,3,1,7,7,3,,0.225100000,0.004200000,0.315000000,0.059100000,0.015800000,0.056000000,true,true,0.026400000,0.169800000,0.009300000,0.005100000,0.009400000,103,103,0
791,2,1,1920,1080,640,360,ultra-performance,0.002100000,0.039000000,0.289100000,0.830300000,0.019100000,0.150100000,0.780800000,0.227600000,2.655700000,2.653600000,2.338100000,0.317600000,0.003700000,0.025100000,0.015300000,0.244500000,0.315400000,0.315500000,0.092000000,0.002700000,0.732800000,84,0,103,3,7,0.001700000,0.003300000,0.001600000,0.004600000,0.005200000,0.000700000,0.532000000,0.032800000,0.025900000,0.014200000,0.007400000,0.137400000,0.000000000,0.000000000,0.005700000,0.772500000,0.008300000,3,1,7,7,3,,0.304500000,0.004100000,0.301100000,0.053400000,0.015500000,0.053600000,true,true,0.024000000,0.254600000,0.008200000,0.004100000,0.009000000,103,103,0
792,0,1,1920,1080,640,360,ultra-performance,0.002400000,0.034500000,0.197300000,0.556800000,0.015400000,0.110900000,0.929100000,0.195300000,2.203000000,2.200600000,2.041700000,0.161300000,0.007900000,0.034400000,0.012100000,0.141600000,0.159100000,0.159600000,0.096100000,0.002800000,0.455800000,84,0,103,3,7,0.001300000,0.002700000,0.001100000,0.003800000,0.005100000,0.001100000,0.596300000,0.018900000,0.123600000,0.011500000,0.005000000,0.149400000,0.000100000,0.000000000,0.004000000,0.923900000,0.005200000,3,1,7,7,3,,0.156100000,0.003600000,0.201500000,0.047000000,0.012200000,0.034900000,true,true,0.019700000,0.113300000,0.007100000,0.004300000,0.008200000,103,103,0
793,1,1,1920,1080,640,360,ultra-performance,0.002000000,0.020900000,0.325200000,0.850200000,0.020200000,0.165000000,0.762900000,0.211900000,2.713300000,2.711300000,2.358300000,0.355000000,0.003300000,0.036000000,0.010700000,0.274500000,0.353500000,0.353800000,0.108100000,0.002900000,0.735800000,84,0,103,3,7,0.002000000,0.004000000,0.001900000,0.005700000,0.003500000,0.000500000,0.572000000,0.022400000,0.028800000,0.009100000,0.005600000,0.095700000,0.000000000,0.000000000,0.005500000,0.756700000,0.006200000,3,1,7,7,3,,0.257300000,0.004900000,0.334400000,0.062400000,0.016800000,0.059200000,true,true,0.028700000,0.197700000,0.009600000,0.004800000,0.010500000,103,103,0
794,2,1,1920,1080,640,360,ultra-performance,0.002400000,0.035500000,0.280900000,0.754900000,0.018000000,0.150300000,0.743400000,0.211700000,2.500300000,2.497900000,2.197100000,0.303200000,0.003900000,0.025800000,0.012600000,0.238100000,0.295600000,0.295700000,0.089200000,0.002900000,0.659800000,84,0,103,3,7,0.001800000,0.003500000,0.001800000,0.004400000,0.003500000,0.000500000,0.561900000,0.018500000,0.034700000,0.010000000,0.005200000,0.087800000,0.000100000,0.000000000,0.004600000,0.738300000,0.005100000,3,1,7,7,3,,0.214400000,0.004600000,0.302300000,0.056700000,0.016000000,0.065000000,true,true,0.023800000,0.164300000,0.007800000,0.004200000,0.009500000,103,103,0
795,0,1,1920,1080,640,360,ultra-performance,0.002500000,0.029200000,0.294500000,0.761500000,0.018800000,0.151700000,0.761300000,0.187100000,2.521400000,2.518900000,2.206600000,0.314800000,0.003800000,0.025000000,0.015000000,0.250300000,0.313200000,0.313400000,0.093000000,0.002800000,0.662900000,84,0,103,3,7,0.001800000,0.003400000,0.001700000,0.004200000,0.003300000,0.000500000,0.491400000,0.015500000,0.134800000,0.008400000,0.004900000,0.081500000,0.000100000,0.000000000,0.004500000,0.756000000,0.005300000,3,1,7,7,3,,0.216400000,0.004500000,0.299900000,0.053700000,0.016000000,0.071800000,true,true,0.023700000,0.167400000,0.007700000,0.003700000,0.009300000,103,103,0
796,1,1,1920,1080,640,360,ultra-performance,0.002000000,0.023400000,0.282100000,0.748800000,0.026400000,0.147500000,0.860200000,0.185400000,2.591400000,2.589400000,2.275800000,0.315600000,0.003700000,0.023800000,0.012000000,0.242100000,0.313900000,0.314100000,0.095500000,0.002700000,0.648100000,84,0,103,3,7,0.001800000,0.003500000,0.001600000,0.003900000,0.003100000,0.000600000,0.528500000,0.015800000,0.040100000,0.009600000,0.005900000,0.235400000,0.000100000,0.000000000,0.004700000,0.854600000,0.005600000,3,1,7,7,3,,0.214400000,0.004400000,0.304600000,0.053700000,0.015900000,0.054400000,true,true,0.023700000,0.166000000,0.007600000,0.003600000,0.009300000,103,103,0
797,2,1,1920,1080,640,360,ultra-performance,0.001900000,0.028500000,0.298900000,0.760300000,0.017500000,0.147700000,0.597200000,0.190600000,2.363900000,2.362000000,2.042600000,0.321300000,0.003700000,0.024000000,0.014700000,0.256000000,0.319500000,0.319600000,0.094800000,0.002800000,0.659400000,84,0,103,3,7,0.001800000,0.003400000,0.001600000,0.003900000,0.003100000,0.000600000,0.404800000,0.016600000,0.050400000,0.009600000,0.004800000,0.085000000,0.000000000,0.000000000,0.005600000,0.591200000,0.006000000,3,1,7,7,3,,0.214600000,0.004400000,0.304900000,0.054100000,0.015700000,0.065100000,true,true,0.023600000,0.166000000,0.007500000,0.003600000,0.009200000,103,103,0
798,0,1,1920,1080,640,360,ultra-performance,0.002400000,0.028400000,0.296500000,0.854200000,0.016600000,0.152200000,0.687700000,0.191500000,2.553300000,2.550900000,2.229500000,0.323800000,0.003600000,0.024300000,0.014700000,0.253400000,0.322100000,0.322200000,0.095600000,0.002800000,0.753300000,84,0,103,3,7,0.001700000,0.003300000,0.001700000,0.003900000,0.003000000,0.000500000,0.460100000,0.015400000,0.068000000,0.010200000,0.005200000,0.102800000,0.000000000,0.000000000,0.005700000,0.681500000,0.006200000,3,1,7,7,3,,0.216900000,0.004300000,0.408300000,0.053300000,0.015500000,0.054200000,true,true,0.024000000,0.166400000,0.008100000,0.003700000,0.010000000,103,103,0
799,1,1,1920,1080,640,360,ultra-performance,0.001600000,0.021100000,0.171200000,0.534600000,0.016900000,0.157700000,0.660500000,0.193700000,1.929900000,1.928300000,1.757300000,0.172600000,0.003000000,0.016600000,0.009800000,0.141400000,0.170500000,0.170600000,0.053200000,0.002100000,0.476300000,84,0,103,3,7,0.002000000,0.003000000,0.001600000,0.003800000,0.002800000,0.000500000,0.430700000,0.014300000,0.093400000,0.008900000,0.004600000,0.085300000,0.000000000,0.000000000,0.005400000,0.656300000,0.004200000,3,1,7,7,3,,0.134300000,0.003100000,0.215600000,0.052400000,0.015800000,0.054500000,true,true,0.016800000,0.098800000,0.006200000,0.003200000,0.006300000,103,103,0
800,2,1,1920,1080,640,360,ultra-performance,0.001900000,0.027100000,0.305200000,0.514700000,0.013600000,0.104400000,0.928800000,0.176700000,2.400300000,2.398400000,2.072400000,0.327900000,0.003500000,0.025100000,0.015500000,0.260500000,0.326400000,0.326600000,0.080000000,0.002500000,0.430400000,84,0,103,3,7,0.001200000,0.002500000,0.001000000,0.003700000,0.005500000,0.001100000,0.654000000,0.026400000,0.050800000,0.016600000,0.007200000,0.143500000,0.000000000,0.000000000,0.005900000,0.919400000,0.009400000,3,1,7,7,3,,0.155200000,0.003300000,0.183700000,0.042900000,0.011200000,0.033500000,true,true,0.021600000,0.112100000,0.007800000,0.003500000,0.006800000,103,103,0
801,0,1,1920,1080,640,360,ultra-performance,0.001900000,0.019900000,0.171900000,0.762700000,0.017300000,0.150700000,0.837100000,0.321900000,2.495400000,2.493500000,2.283400000,0.212000000,0.003200000,0.017700000,0.009800000,0.140800000,0.209200000,0.209400000,0.095700000,0.003000000,0.661200000,84,0,103,3,7,0.001700000,0.003500000,0.001900000,0.004700000,0.004200000,0.000800000,0.510600000,0.025500000,0.105500000,0.018100000,0.007500000,0.134700000,0.000000000,0.000000000,0.008300000,0.827000000,0.010100000,3,1,7,7,3,,0.219100000,0.004700000,0.308000000,0.057800000,0.015900000,0.054800000,true,true,0.024600000,0.167300000,0.008700000,0.004200000,0.009600000,103,103,0
802,1,1,1920,1080,640,360,ultra-performance,0.003200000,0.045900000,0.306900000,0.852200000,0.024800000,0.172600000,0.876900000,0.192500000,2.723200000,2.720000000,2.475000000,0.248200000,0.010700000,0.044900000,0.018600000,0.231800000,0.245200000,0.245800000,0.100300000,0.006700000,0.742700000,84,0,103,3,7,0.001800000,0.004700000,0.001700000,0.005300000,0.002600000,0.000800000,0.619400000,0.021600000,0.068000000,0.013800000,0.005300000,0.117600000,0.000200000,0.000000000,0.006600000,0.869400000,0.007500000,3,1,7,7,3,,0.268900000,0.006600000,0.300500000,0.094000000,0.018800000,0.052900000,true,true,0.066400000,0.167500000,0.011100000,0.007500000,0.012000000,103,103,0
803,2,1,1920,1080,640,360,ultra-performance,0.002400000,0.024900000,0.185100000,0.810100000,0.020200000,0.151200000,0.667500000,0.198500000,2.337800000,2.335400000,2.059900000,0.277900000,0.004100000,0.019600000,0.011400000,0.149200000,0.276400000,0.276500000,0.098900000,0.003700000,0.704600000,84,0,103,3,7,0.001900000,0.003600000,0.001700000,0.004800000,0.002700000,0.000500000,0.503500000,0.020100000,0.001700000,0.008000000,0.005100000,0.101400000,0.000100000,0.000000000,0.006000000,0.661100000,0.006400000,3,1,7,7,3,,0.222300000,0.004900000,0.330900000,0.075300000,0.016300000,0.054300000,true,true,0.027600000,0.165600000,0.010400000,0.004000000,0.010000000,103,103,0
804,0,1,1920,1080,640,360,ultra-performance,0.002200000,0.029400000,0.294800000,0.740600000,0.017300000,0.148100000,0.893900000,0.182900000,2.612500000,2.610300000,2.309200000,0.303300000,0.003800000,0.025100000,0.015500000,0.250000000,0.301300000,0.301400000,0.091700000,0.003100000,0.642900000,84,0,103,3,7,0.001800000,0.003400000,0.001600000,0.004300000,0.003400000,0.000500000,0.639900000,0.018300000,0.096300000,0.009400000,0.005600000,0.096800000,0.000000000,0.000000000,0.005900000,0.887200000,0.006700000,3,1,7,7,3,,0.211400000,0.004300000,0.303300000,0.053300000,0.015500000,0.054400000,true,true,0.024700000,0.160800000,0.008200000,0.003800000,0.009000000,103,103,0
805,1,1,1920,1080,640,360,ultra-performance,0.002000000,0.028100000,0.289600000,0.736800000,0.030600000,0.148500000,0.773100000,0.181100000,2.494100000,2.492100000,2.189800000,0.304300000,0.003600000,0.024700000,0.015300000,0.245500000,0.302400000,0.302500000,0.091600000,0.002900000,0.639400000,84,0,103,3,7,0.001800000,0.003300000,0.001600000,0.004300000,0.003300000,0.000600000,0.586900000,0.014900000,0.047300000,0.008900000,0.005000000,0.083500000,0.000100000,0.000000000,0.005800000,0.767300000,0.005800000,3,1,7,7,3,,0.213400000,0.004400000,0.300900000,0.050800000,0.016000000,0.053200000,true,true,0.024000000,0.163200000,0.008200000,0.003700000,0.009500000,103,103,0
806,2,1,1920,1080,640,360,ultra-performance,0.001800000,0.024200000,0.289100000,0.737500000,0.027800000,0.147000000,0.812300000,0.212200000,2.565000000,2.563200000,2.251900000,0.313100000,0.003600000,0.024700000,0.014700000,0.245700000,0.311600000,0.311700000,0.094300000,0.002700000,0.637600000,84,0,103,3,7,0.001700000,0.003300000,0.001600000,0.004400000,0.003300000,0.000500000,0.548600000,0.013800000,0.032700000,0.009000000,0.004900000,0.177200000,0.000100000,0.000000000,0.005500000,0.806600000,0.005700000,3,1,7,7,3,,0.211500000,0.004100000,0.300900000,0.050400000,0.015900000,0.054000000,true,true,0.024100000,0.161800000,0.008400000,0.003600000,0.009400000,103,103,0
807,0,1,1920,1080,640,360,ultra-performance,0.001700000,0.026800000,0.347700000,0.942500000,0.019400000,0.174300000,0.841800000,0.232600000,2.985300000,2.983600000,2.586800000,0.398500000,0.003800000,0.024100000,0.017300000,0.301900000,0.396600000,0.396800000,0.115400000,0.003800000,0.820000000,84,0,103,3,7,0.002200000,0.004300000,0.002000000,0.005700000,0.003500000,0.000500000,0.599600000,0.021400000,0.060500000,0.011400000,0.006200000,0.111800000,0.000000000,0.000000000,0.006300000,0.835400000,0.006400000,3,1,7,7,3,,0.276600000,0.005100000,0.390300000,0.063300000,0.019500000,0.064400000,true,true,0.029300000,0.214800000,0.009700000,0.005400000,0.011400000,103,103,0
808,1,1,1920,1080,640,360,ultra-performance,0.002200000,0.042200000,0.353800000,0.927000000,0.018700000,0.169700000,0.829300000,0.213900000,2.949400000,2.947200000,2.556800000,0.392600000,0.004100000,0.028300000,0.017300000,0.303500000,0.390800000,0.390900000,0.118300000,0.002900000,0.802400000,84,0,103,3,7,0.002100000,0.004300000,0.001700000,0.005300000,0.003300000,0.000500000,0.652000000,0.018600000,0.002600000,0.011300000,0.007000000,0.106800000,0.000100000,0.000000000,0.006100000,0.821700000,0.007600000,3,1,7,7,3,,0.281300000,0.004900000,0.371200000,0.062300000,0.018000000,0.064000000,true,true,0.029000000,0.218800000,0.011000000,0.006100000,0.010900000,103,103,0
809,2,1,1920,1080,640,360,ultra-performance,0.002000000,0.035500000,0.356700000,1.003900000,0.019000000,0.168100000,0.810900000,0.211800000,3.012000000,3.010000000,2.607900000,0.404100000,0.004400000,0.028200000,0.017700000,0.306000000,0.402200000,0.402400000,0.111900000,0.004300000,0.884800000,84,0,103,3,7,0.002200000,0.004100000,0.002300000,0.004800000,0.003900000,0.000800000,0.574400000,0.021300000,0.051900000,0.010400000,0.006100000,0.116900000,0.000000000,0.000000000,0.005600000,0.804700000,0.006200000,3,1,7,7,3,,0.269900000,0.004800000,0.470300000,0.059000000,0.017800000,0.062200000,true,true,0.028300000,0.209100000,0.010700000,0.005700000,0.011000000,103,103,0
810,0,1,1920,1080,640,360,ultra-performance,0.002300000,0.029700000,0.338900000,0.834600000,0.020400000,0.164500000,0.825000000,0.278500000,2.859900000,2.857600000,2.493900000,0.366000000,0.004300000,0.028600000,0.017500000,0.287900000,0.364400000,0.364600000,0.107000000,0.003200000,0.721200000,84,0,103,3,7,0.002200000,0.003600000,0.001900000,0.004800000,0.003700000,0.000500000,0.558700000,0.017400000,0.090400000,0.011400000,0.005500000,0.111300000,0.000100000,0.000000000,0.006500000,0.818000000,0.007000000,3,1,7,7,3,,0.245700000,0.004800000,0.333300000,0.058300000,0.017700000,0.060600000,true,true,0.028000000,0.189400000,0.008100000,0.004100000,0.010600000,103,103,0
811,1,1,1920,1080,640,360,ultra-performance,0.002200000,0.031600000,0.341700000,0.848300000,0.018200000,0.176200000,0.805800000,0.189800000,2.776500000,2.774300000,2.413800000,0.362700000,0.004300000,0.027700000,0.018000000,0.291200000,0.360800000,0.361000000,0.107900000,0.003200000,0.734000000,84,0,103,3,7,0.002100000,0.004000000,0.001900000,0.005400000,0.002600000,0.000500000,0.527500000,0.016700000,0.003500000,0.008400000,0.005300000,0.217000000,0.000100000,0.000000000,0.006100000,0.801100000,0.004700000,3,1,7,7,3,,0.251300000,0.004700000,0.342200000,0.057500000,0.017000000,0.060600000,true,true,0.026900000,0.196300000,0.008300000,0.004100000,0.010300000,103,103,0
812,2,1,1920,1080,640,360,ultra-performance,0.002000000,0.029000000,0.350400000,0.737600000,0.017800000,0.151000000,0.867700000,0.197900000,2.649900000,2.647900000,2.353400000,0.296500000,0.003900000,0.027200000,0.016900000,0.301900000,0.295000000,0.295200000,0.087700000,0.002700000,0.644400000,84,0,103,3,7,0.001800000,0.003600000,0.001700000,0.005000000,0.002800000,0.000500000,0.593900000,0.017600000,0.100100000,0.009500000,0.005600000,0.113300000,0.000000000,0.000000000,0.005600000,0.861000000,0.006700000,3,1,7,7,3,,0.207500000,0.004500000,0.301800000,0.056700000,0.017100000,0.056100000,true,true,0.022800000,0.157300000,0.008800000,0.004000000,0.009900000,103,103,0
813,0,1,1920,1080,640,360,ultra-performance,0.002100000,0.026000000,0.297900000,0.744300000,0.015400000,0.146700000,0.816100000,0.176100000,2.542800000,2.540700000,2.224600000,0.318200000,0.003700000,0.025100000,0.015300000,0.253100000,0.316400000,0.316600000,0.093600000,0.002900000,0.645300000,84,0,103,3,7,0.001700000,0.003600000,0.001600000,0.004200000,0.002900000,0.000500000,0.550200000,0.015700000,0.059100000,0.008500000,0.005300000,0.152500000,0.000000000,0.000000000,0.005000000,0.810800000,0.005300000,3,1,7,7,3,,0.214500000,0.004300000,0.303200000,0.052200000,0.015500000,0.054900000,true,true,0.023500000,0.166500000,0.007400000,0.003400000,0.009300000,103,103,0
814,1,1,1920,1080,640,360,ultra-performance,0.001800000,0.027000000,0.290800000,0.686800000,0.015600000,0.161600000,0.841200000,0.242200000,2.553100000,2.551300000,2.267000000,0.286100000,0.003900000,0.025600000,0.014700000,0.246100000,0.284100000,0.284200000,0.085300000,0.002800000,0.596100000,84,0,103,3,7,0.001600000,0.003400000,0.001600000,0.003900000,0.004600000,0.001000000,0.577800000,0.021100000,0.069000000,0.012400000,0.006300000,0.124500000,0.000100000,0.000000000,0.006400000,0.833700000,0.007500000,3,1,7,7,3,,0.198200000,0.004000000,0.277800000,0.050900000,0.014700000,0.050000000,true,true,0.022400000,0.152100000,0.007100000,0.003600000,0.008800000,103,103,0
815,2,1,1920,1080,640,360,ultra-performance,0.003900000,0.040900000,0.204000000,0.648600000,0.025800000,0.150300000,0.909300000,0.272100000,2.420400000,2.416500000,2.254900000,0.165500000,0.009300000,0.036300000,0.013600000,0.143800000,0.163000000,0.163300000,0.061000000,0.005300000,0.579800000,84,0,103,3,7,0.001600000,0.004600000,0.001600000,0.005300000,0.004800000,0.000800000,0.514200000,0.036700000,0.058000000,0.017800000,0.008000000,0.240800000,0.000100000,0.000000000,0.006000000,0.900300000,0.009000000,3,1,7,7,3,,0.190700000,0.005000000,0.216200000,0.094300000,0.019300000,0.052800000,true,true,0.046700000,0.115600000,0.008900000,0.006300000,0.009700000,103,103,0
816,0,1,1920,1080,640,360,ultra-performance,0.003100000,0.043800000,0.364900000,0.811300000,0.020000000,0.133400000,0.739100000,0.214700000,2.651500000,2.648400000,2.330300000,0.321200000,0.009200000,0.043800000,0.021800000,0.289200000,0.318500000,0.318800000,0.086900000,0.005400000,0.716600000,84,0,103,3,7,0.001200000,0.005000000,0.001200000,0.004000000,0.004000000,0.000900000,0.429800000,0.019900000,0.065500000,0.009700000,0.005400000,0.176900000,0.000100000,0.000000000,0.007700000,0.731300000,0.007800000,3,1,7,7,3,,0.250300000,0.006000000,0.302800000,0.081000000,0.018300000,0.057500000,true,true,0.050200000,0.167100000,0.010100000,0.006800000,0.010700000,103,103,0
817,1,1,1920,1080,640,360,ultra-performance,0.002600000,0.035100000,0.325600000,0.781000000,0.020100000,0.116400000,0.755100000,0.174200000,2.537100000,2.534500000,2.210100000,0.327000000,0.004700000,0.029300000,0.026600000,0.264400000,0.325600000,0.325800000,0.103300000,0.004200000,0.670700000,84,0,103,3,7,0.001600000,0.004200000,0.001100000,0.003700000,0.002900000,0.000400000,0.510900000,0.020300000,0.076700000,0.013000000,0.005400000,0.102400000,0.000000000,0.000000000,0.004800000,0.747400000,0.007700000,3,1,7,7,3,,0.234800000,0.004800000,0.325600000,0.051400000,0.013800000,0.039900000,true,true,0.027700000,0.177300000,0.010000000,0.004400000,0.010600000,103,103,0
818,2,1,1920,1080,640,360,ultra-performance,0.001900000,0.026400000,0.186400000,0.483900000,0.012900000,0.102700000,0.723900000,0.261900000,1.976900000,1.975000000,1.800000000,0.176900000,0.003100000,0.016900000,0.010000000,0.156100000,0.174200000,0.174300000,0.055400000,0.003000000,0.423600000,84,0,103,3,7,0.001100000,0.002500000,0.001100000,0.003400000,0.004700000,0.000900000,0.473300000,0.023100000,0.081000000,0.012000000,0.006000000,0.098000000,0.000100000,0.000000000,0.008200000,0.715400000,0.008500000,3,1,7,7,3,,0.144200000,0.003200000,0.190200000,0.039800000,0.011200000,0.034500000,true,true,0.017700000,0.107700000,0.006000000,0.003300000,0.006600000,103,103,0
819,0,1,1920,1080,640,360,ultra-performance,0.003000000,0.040900000,0.307400000,0.874200000,0.026500000,0.176200000,0.966300000,0.255200000,2.950100000,2.947100000,2.649700000,0.300400000,0.007900000,0.037900000,0.017200000,0.243000000,0.296800000,0.297100000,0.098400000,0.005200000,0.767700000,84,0,103,3,7,0.001900000,0.005300000,0.001500000,0.004400000,0.006500000,0.001500000,0.667800000,0.038600000,0.035300000,0.016400000,0.009300000,0.156500000,0.000100000,0.000000000,0.010200000,0.955300000,0.011000000,3,1,7,7,3,,0.270800000,0.006000000,0.317200000,0.084400000,0.020000000,0.068300000,true,true,0.047500000,0.189500000,0.010900000,0.007200000,0.010800000,103,103,0
820,1,1,1920,1080,640,360,ultra-performance,0.002200000,0.038800000,0.295600000,0.674500000,0.018000000,0.124200000,0.774400000,0.183300000,2.411500000,2.409300000,2.111000000,0.300500000,0.006300000,0.030000000,0.016700000,0.241800000,0.298500000,0.298800000,0.090900000,0.004100000,0.577500000,84,0,103,3,7,0.001400000,0.003500000,0.001000000,0.003700000,0.003200000,0.000600000,0.540400000,0.018100000,0.056200000,0.011700000,0.005300000,0.117300000,0.000100000,0.000000000,0.004300000,0.766800000,0.007600000,3,1,7,7,3,,0.208500000,0.005100000,0.255100000,0.060100000,0.013900000,0.033900000,true,true,0.028200000,0.152000000,0.009200000,0.005600000,0.009000000,103,103,0
821,2,1,1920,1080,640,360,ultra-performance,0.002100000,0.022500000,0.277200000,0.794400000,0.023000000,0.178700000,0.821300000,0.205400000,2.631300000,2.629200000,2.324600000,0.306700000,0.003600000,0.019600000,0.012000000,0.241400000,0.304100000,0.304800000,0.097400000,0.004300000,0.690000000,84,0,103,3,7,0.001900000,0.004800000,0.001500000,0.004800000,0.006500000,0.001500000,0.563500000,0.026400000,0.045400000,0.015200000,0.008100000,0.127500000,0.000100000,0.000000000,0.005600000,0.812800000,0.008500000,3,1,7,7,3,,0.223900000,0.005200000,0.310100000,0.075800000,0.019400000,0.055000000,true,true,0.026900000,0.166500000,0.010100000,0.006000000,0.009500000,103,103,0
822,0,1,1920,1080,640,360,ultra-performance,0.002500000,0.030700000,0.283700000,0.597400000,0.015200000,0.117900000,0.698000000,0.229200000,2.259200000,2.256700000,1.974600000,0.284600000,0.004200000,0.026700000,0.013900000,0.238300000,0.282000000,0.282100000,0.096400000,0.004200000,0.494600000,84,0,103,3,7,0.001500000,0.002800000,0.001000000,0.003800000,0.004400000,0.000800000,0.474200000,0.022700000,0.030600000,0.012900000,0.006700000,0.120700000,0.000000000,0.000000000,0.005800000,0.687900000,0.010100000,3,1,7,7,3,,0.174600000,0.005300000,0.212400000,0.052100000,0.013000000,0.036600000,true,true,0.026000000,0.117700000,0.010800000,0.004200000,0.010400000,103,103,0
